"species","decimalLongitude","decimalLatitude","countryCode","individualCount","gbifID","family","taxonRank","coordinateUncertaintyInMeters","year","basisOfRecord","institutionCode"
"Spodoptera frugiperda",30.975351,0.869461,"UG",NA,2.18455454213083e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",32.679199,0.49356,"UG",NA,2.18455454163676e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.208738,10.395548,"ET",NA,2.1845545411427e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.653796,11.66049,"ET",NA,2.18455454064863e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.351623,-1.703249,"RW",NA,2.18455454015457e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.562511,-1.539398,"RW",NA,2.1845545396605e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.312815,-1.678993,"RW",NA,2.18455453916644e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.272721,11.495699,"ET",NA,2.18455453867237e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.378139,11.599309,"ET",NA,2.1845545381783e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.556633,-3.409272,"TZ",NA,2.18455453768424e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.278172,0.113791,"KE",NA,2.18455453719017e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.352125,11.692165,"ET",NA,2.18455453669611e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",30.561608,-1.898103,"RW",NA,2.18455453620204e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.549075,11.484289,"ET",NA,2.18455453570798e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.537287,11.534098,"ET",NA,2.18455453521391e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.316065,11.694574,"ET",NA,2.18455453471984e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.061357,1.006122,"KE",NA,2.18455453422578e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.549071,11.484289,"ET",NA,2.18455453373171e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.482234,-0.803705,"KE",NA,2.18455453323765e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.455225,-0.781192,"KE",NA,2.18455453274358e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.412056,-0.79512,"KE",NA,2.18455453224952e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",30.430428,-1.914547,"RW",NA,2.18455453175545e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.670249,-1.489964,"RW",NA,2.18455453126138e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.63947,-1.462844,"RW",NA,2.18455453076732e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.348329,-1.716582,"RW",NA,2.18455453027325e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.503538,10.957452,"ET",NA,2.18455452977919e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.407592,10.626333,"ET",NA,2.18455452928512e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.351587,-1.703236,"RW",NA,2.18455452879106e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.010773,10.372246,"ET",NA,2.18455452829699e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.4222,-0.938034,"KE",NA,2.18455452780293e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.567058,-2.525465,"RW",NA,2.18455452730886e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.463841,-0.775709,"KE",NA,2.18455452681479e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.578462,-1.944013,"RW",NA,2.18455452632073e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.315926,11.694534,"ET",NA,2.18455452582666e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.679037,7.577015,"ET",NA,2.1845545253326e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.315936,11.694481,"ET",NA,2.18455452483853e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.31605,11.694421,"ET",NA,2.18455452434447e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.720234,7.597692,"ET",NA,2.1845545238504e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.272067,0.113571,"KE",NA,2.18455452335633e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.278908,0.114418,"KE",NA,2.18455452286227e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.245287,0.086494,"KE",NA,2.1845545223682e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.451038,10.578203,"ET",NA,2.18455452187414e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.123346,10.507372,"ET",NA,2.18455452138007e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.458302,10.573161,"ET",NA,2.18455452088601e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.555272,11.776677,"ET",NA,2.18455452039194e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.399915,10.531285,"ET",NA,2.18455451989787e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.576929,11.803908,"ET",NA,2.18455451940381e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.565,-1.839963,"RW",NA,2.18455451890974e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.22189,0.074028,"KE",NA,2.18455451841568e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.02544,10.382745,"ET",NA,2.18455451792161e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.420908,-0.937231,"KE",NA,2.18455451742755e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.935971,0.914185,"KE",NA,2.18455451693348e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.511309,10.540455,"ET",NA,2.18455451643942e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.261597,10.465497,"ET",NA,2.18455451594535e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.930038,0.918702,"KE",NA,2.18455451545128e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.447467,-0.753373,"KE",NA,2.18455451495722e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.822241,1.106993,"KE",NA,2.18455451446315e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.272466,0.149064,"KE",NA,2.18455451396909e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.278991,0.114399,"KE",NA,2.18455451347502e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.653568,-6.849592,"TZ",NA,2.18455451298096e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.411916,-0.79478,"KE",NA,2.18455451248689e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.325378,-1.640607,"RW",NA,2.18455451199282e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.35159,-1.703227,"RW",NA,2.18455451149876e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.48131,10.567646,"ET",NA,2.18455451100469e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.28747,-1.679478,"RW",NA,2.18455451051063e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.626133,-1.913048,"RW",NA,2.18455451001656e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.567587,-2.525915,"RW",NA,2.1845545095225e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.56,-1.54,"RW",NA,2.18455450902843e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.412029,-0.795035,"KE",NA,2.18455450853436e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.067725,0.966903,"KE",NA,2.1845545080403e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",32.983388,2.282933,"UG",NA,2.18455450754623e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.198146,-0.025997,"KE",NA,2.18455450705217e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.495311,10.571838,"ET",NA,2.1845545065581e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.828438,1.129595,"KE",NA,2.18455450606404e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",38.81784,9.018113,"ET",NA,2.18455450556997e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.348493,-1.709504,"RW",NA,2.18455450507591e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.691706,-0.410598,"KE",NA,2.18455450458184e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.973884,0.894714,"KE",NA,2.18455450408777e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.688475,7.578906,"ET",NA,2.18455450359371e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.056539,0.965855,"KE",NA,2.18455450309964e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.922579,0.822032,"KE",NA,2.18455450260558e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",30.073633,-1.683763,"RW",NA,2.18455450211151e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.55,-1.54,"RW",NA,2.18455450161745e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.054625,10.764938,"ET",NA,2.18455450112338e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.578409,-1.446035,"RW",NA,2.18455450062931e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.057643,10.700768,"ET",NA,2.18455450013525e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.63151,11.690196,"ET",NA,2.18455449964118e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.311132,-1.640972,"RW",NA,2.18455449914712e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",32.793653,0.547627,"UG",NA,2.18455449865305e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.93595,0.914122,"KE",NA,2.18455449815899e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.929941,0.918769,"KE",NA,2.18455449766492e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.929913,0.918774,"KE",NA,2.18455449717086e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.204226,0.08884,"KE",NA,2.18455449667679e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.824724,1.081703,"KE",NA,2.18455449618272e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.566957,-2.525618,"RW",NA,2.18455449568866e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.862368,1.099838,"KE",NA,2.18455449519459e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.592587,-1.936087,"RW",NA,2.18455449470053e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.821136,1.115708,"KE",NA,2.18455449420646e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.807242,1.117226,"KE",NA,2.1845544937124e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.785372,1.095412,"KE",NA,2.18455449321833e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.848792,1.083059,"KE",NA,2.18455449272426e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.346963,-1.69301,"RW",NA,2.1845544922302e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.526749,-1.86453,"RW",NA,2.18455449173613e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",30.551873,-1.9177,"RW",NA,2.18455449124207e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",30.551897,-1.917672,"RW",NA,2.184554490748e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.561041,-1.533819,"RW",NA,2.18455449025394e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",32.791136,0.542866,"UG",NA,2.18455448975987e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.351582,-1.703223,"RW",NA,2.1845544892658e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.618096,11.715251,"ET",NA,2.18455448877174e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.844998,1.083109,"KE",NA,2.18455448827767e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.242485,0.086361,"KE",NA,2.18455448778361e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.272468,0.149052,"KE",NA,2.18455448728954e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.871178,0.873062,"KE",NA,2.18455448679548e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.067422,0.966194,"KE",NA,2.18455448630141e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.969437,0.902738,"KE",NA,2.18455448580735e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.567555,-2.525625,"RW",NA,2.18455448531328e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.06504,0.986421,"KE",NA,2.18455448481921e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.272524,0.149047,"KE",NA,2.18455448432515e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.821552,1.110895,"KE",NA,2.18455448383108e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.862844,1.099396,"KE",NA,2.18455448333702e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.08011,10.710591,"ET",NA,2.18455448284295e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.807382,1.108025,"KE",NA,2.18455448234889e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.779357,1.097299,"KE",NA,2.18455448185482e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.785459,1.095415,"KE",NA,2.18455448136075e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",30.32867,-1.543932,"RW",NA,2.18455448086669e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",30.577,-1.436,"RW",NA,2.18455448037262e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.785454,1.09512,"KE",NA,2.18455447987856e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.900851,0.874292,"KE",NA,2.18455447938449e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.898795,0.875512,"KE",NA,2.18455447889043e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.810589,1.092241,"KE",NA,2.18455447839636e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.805291,1.090962,"KE",NA,2.18455447790229e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.512889,7.504004,"ET",NA,2.18455447740823e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",30.056232,-1.594754,"RW",NA,2.18455447691416e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.842021,1.100848,"KE",NA,2.1845544764201e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.412013,0.794865,"KE",NA,2.18455447592603e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.997132,0.816617,"KE",NA,2.18455447543197e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.7,0.7,"KE",NA,2.1845544749379e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.927403,0.829582,"KE",NA,2.18455447444384e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.843273,1.125926,"KE",NA,2.18455447394977e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.060414,0.996134,"KE",NA,2.1845544734557e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.398558,-0.876254,"KE",NA,2.18455447296164e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.971833,0.895402,"KE",NA,2.18455447246757e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.93596,0.914231,"KE",NA,2.18455447197351e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.988253,0.891219,"KE",NA,2.18455447147944e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.504726,-8.904806,"TZ",NA,2.18455447098538e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.495973,-8.907768,"TZ",NA,2.18455447049131e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.3879,7.4629,"ET",NA,2.18455446999724e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.499474,-8.906524,"TZ",NA,2.18455446950318e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.420615,-7.673355,"TZ",NA,2.18455446900911e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.82474,1.081874,"KE",NA,2.18455446851505e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.4111,7.1234,"ET",NA,2.18455446802098e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.822803,1.081707,"KE",NA,2.18455446752692e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.812682,0.399349,"UG",NA,2.18455446703285e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",30.391601,-1.623899,"RW",NA,2.18455446653879e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.983365,0.895473,"KE",NA,2.18455446604472e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.642229,1.799696,"UG",NA,2.18455446555065e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.786643,1.096893,"KE",NA,2.18455446505659e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.750201,1.864159,"UG",NA,2.18455446456252e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.481817,-0.803996,"KE",NA,2.18455446406846e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.24036,7.1962,"ET",NA,2.18455446357439e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.443083,-8.895017,"TZ",NA,2.18455446258626e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.441716,-8.892493,"TZ",NA,2.18455446209219e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.787171,1.096569,"KE",NA,2.18455446159813e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.805254,1.090935,"KE",NA,2.18455446110406e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.316068,11.694602,"ET",NA,2.18455446061e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.81078,1.092099,"KE",NA,2.18455446011593e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",37.332548,11.595948,"ET",NA,2.18455445962187e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.807244,1.117226,"KE",NA,2.1845544591278e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.849649,1.095156,"KE",NA,2.18455445863373e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",34.82148,1.115201,"KE",NA,2.18455445813967e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",36.4519,7.49383,"ET",NA,2.1845544576456e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",35.060403,0.996142,"KE",NA,2.18455445715154e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",33.053041,0.894084,"UG",NA,2.18455445665747e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",30.386108,-1.620962,"RW",NA,2.18455445616341e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
"Spodoptera frugiperda",29.630135,-1.920665,"RW",NA,2.18455445566934e-314,"Noctuidae","SPECIES",NA,2018,"HUMAN_OBSERVATION",""
